time,node,node_capacity,used_resources
600,pop67,0,0
600,pop68,0,0
600,pop69,10,0
600,pop70,10,0
600,pop71,0,0
600,pop72,0,0
700,pop0,10,0
700,pop1,10,0
700,pop2,0,0
700,pop3,10,0
700,pop4,0,0
700,pop5,50,42.0
700,pop6,0,0
700,pop7,0,0
700,pop8,50,11.0
700,pop9,0,0
700,pop10,10,0
700,pop11,0,0
700,pop12,0,0
700,pop13,10,0
700,pop14,10,0
700,pop15,0,0
700,pop16,0,0
700,pop17,10,0
700,pop18,0,0
700,pop19,10,0
700,pop20,0,0
700,pop21,0,0
700,pop22,0,0
700,pop23,0,0
700,pop24,0,0
700,pop25,50,16.0
700,pop26,0,0
700,pop27,0,0
700,pop28,0,0
700,pop29,0,0
700,pop30,0,0
700,pop31,0,0
700,pop32,0,0
700,pop33,50,25.0
700,pop34,10,0
700,pop35,10,0
700,pop36,0,0
700,pop37,0,0
700,pop38,10,0
700,pop39,50,11.0
700,pop40,0,0
700,pop41,50,7.0
700,pop42,0,0
700,pop43,10,0
700,pop44,0,0
700,pop45,0,0
700,pop46,0,0
700,pop47,0,0
700,pop48,0,0
700,pop49,10,0
700,pop50,0,0
700,pop51,10,0
700,pop52,0,0
700,pop53,0,0
700,pop54,0,0
700,pop55,0,0
700,pop56,10,0
700,pop57,0,0
700,pop58,0,0
700,pop59,10,0
700,pop60,0,0
700,pop61,10,0
700,pop62,10,0
700,pop63,0,0
700,pop64,0,0
700,pop65,0,0
700,pop66,50,21.0
700,pop67,0,0
700,pop68,0,0
700,pop69,10,0
700,pop70,10,0
700,pop71,0,0
700,pop72,0,0
800,pop0,10,0
800,pop1,10,0
800,pop2,0,0
800,pop3,10,0
800,pop4,0,0
800,pop5,50,28.0
800,pop6,0,0
800,pop7,0,0
800,pop8,50,19.0
800,pop9,0,0
800,pop10,10,0
800,pop11,0,0
800,pop12,0,0
800,pop13,10,0
800,pop14,10,0
800,pop15,0,0
800,pop16,0,0
800,pop17,10,0
800,pop18,0,0
800,pop19,10,0
800,pop20,0,0
800,pop21,0,0
800,pop22,0,0
800,pop23,0,0
800,pop24,0,0
800,pop25,50,21.0
800,pop26,0,0
800,pop27,0,0
800,pop28,0,0
800,pop29,0,0
800,pop30,0,0
800,pop31,0,0
800,pop32,0,0
800,pop33,50,10.0
800,pop34,10,0
800,pop35,10,0
800,pop36,0,0
800,pop37,0,0
800,pop38,10,0
800,pop39,50,16.0
800,pop40,0,0
800,pop41,50,19.0
800,pop42,0,0
800,pop43,10,0
800,pop44,0,0
800,pop45,0,0
800,pop46,0,0
800,pop47,0,0
800,pop48,0,0
800,pop49,10,0
800,pop50,0,0
800,pop51,10,0.0
800,pop52,0,0
800,pop53,0,0
800,pop54,0,0
800,pop55,0,0
800,pop56,10,0
800,pop57,0,0
800,pop58,0,0
800,pop59,10,0
800,pop60,0,0
800,pop61,10,0
800,pop62,10,0
800,pop63,0,0
800,pop64,0,0
800,pop65,0,0
800,pop66,50,4.0
800,pop67,0,0
800,pop68,0,0
800,pop69,10,0
800,pop70,10,0
800,pop71,0,0
800,pop72,0,0
900,pop0,10,0
900,pop1,10,0
900,pop2,0,0
900,pop3,10,0
900,pop4,0,0
900,pop5,50,4.0
900,pop6,0,0
900,pop7,0,0
900,pop8,50,39.0
900,pop9,0,0
900,pop10,10,0
900,pop11,0,0
900,pop12,0,0
900,pop13,10,0
900,pop14,10,0
900,pop15,0,0
900,pop16,0,0
900,pop17,10,0
900,pop18,0,0
900,pop19,10,0
900,pop20,0,0
900,pop21,0,0
900,pop22,0,0
900,pop23,0,0
900,pop24,0,0
900,pop25,50,26.0
900,pop26,0,0
900,pop27,0,0
900,pop28,0,0
900,pop29,0,0
900,pop30,0,0
900,pop31,0,0
900,pop32,0,0
900,pop33,50,13.0
900,pop34,10,0
900,pop35,10,0
900,pop36,0,0
900,pop37,0,0
900,pop38,10,0
900,pop39,50,3.0
900,pop40,0,0
900,pop41,50,13.0
900,pop42,0,0
900,pop43,10,0
900,pop44,0,0
900,pop45,0,0
900,pop46,0,0
900,pop47,0,0
900,pop48,0,0
900,pop49,10,0
900,pop50,0,0
900,pop51,10,0.0
900,pop52,0,0
900,pop53,0,0
900,pop54,0,0
900,pop55,0,0
900,pop56,10,0
900,pop57,0,0
900,pop58,0,0
900,pop59,10,0
900,pop60,0,0
900,pop61,10,0
900,pop62,10,0
900,pop63,0,0
900,pop64,0,0
900,pop65,0,0
900,pop66,50,0.0
900,pop67,0,0
900,pop68,0,0
900,pop69,10,0
900,pop70,10,0
900,pop71,0,0
900,pop72,0,0
1000.0,pop0,10,0
1000.0,pop1,10,0
1000.0,pop2,0,0
1000.0,pop3,10,0
1000.0,pop4,0,0
1000.0,pop5,50,17.0
1000.0,pop6,0,0
1000.0,pop7,0,0
1000.0,pop8,50,12.0
1000.0,pop9,0,0
1000.0,pop10,10,0
1000.0,pop11,0,0
1000.0,pop12,0,0
1000.0,pop13,10,0
1000.0,pop14,10,0
1000.0,pop15,0,0
1000.0,pop16,0,0
1000.0,pop17,10,0
1000.0,pop18,0,0
1000.0,pop19,10,0
1000.0,pop20,0,0
1000.0,pop21,0,0
1000.0,pop22,0,0
1000.0,pop23,0,0
1000.0,pop24,0,0
1000.0,pop25,50,0.0
1000.0,pop26,0,0
1000.0,pop27,0,0
1000.0,pop28,0,0
1000.0,pop29,0,0
1000.0,pop30,0,0
1000.0,pop31,0,0
1000.0,pop32,0,0
1000.0,pop33,50,30.0
1000.0,pop34,10,0
1000.0,pop35,10,0
1000.0,pop36,0,0
1000.0,pop37,0,0
1000.0,pop38,10,0
1000.0,pop39,50,8.0
1000.0,pop40,0,0
1000.0,pop41,50,34.0
1000.0,pop42,0,0
1000.0,pop43,10,0
1000.0,pop44,0,0
1000.0,pop45,0,0
1000.0,pop46,0,0
1000.0,pop47,0,0
1000.0,pop48,0,0
1000.0,pop49,10,0
1000.0,pop50,0,0
1000.0,pop51,10,0.0
1000.0,pop52,0,0
1000.0,pop53,0,0
1000.0,pop54,0,0
1000.0,pop55,0,0
1000.0,pop56,10,0
1000.0,pop57,0,0
1000.0,pop58,0,0
1000.0,pop59,10,0
1000.0,pop60,0,0
1000.0,pop61,10,0
1000.0,pop62,10,0
1000.0,pop63,0,0
1000.0,pop64,0,0
1000.0,pop65,0,0
1000.0,pop66,50,9.0
1000.0,pop67,0,0
1000.0,pop68,0,0
1000.0,pop69,10,0
1000.0,pop70,10,0
1000.0,pop71,0,0
1000.0,pop72,0,0
