time,node,node_capacity,used_resources
200,pop4,50,11.0
200,pop5,0,0
200,pop6,50,11.0
200,pop7,0,0
200,pop8,10,0.0
200,pop9,0,0
200,pop10,0,0
200,pop11,10,0.0
200,pop12,10,0
200,pop13,10,0
200,pop14,50,19.0
200,pop15,0,0
200,pop16,0,0
200,pop17,50,20.0
200,pop18,0,0
200,pop19,0,0
200,pop20,10,3.0
200,pop21,10,9.0
200,pop22,10,0.0
200,pop23,0,0
200,pop24,50,34.0
200,pop25,0,0
200,pop26,10,0.0
200,pop27,0,0
200,pop28,0,0
200,pop29,0,0
200,pop30,10,1.0
200,pop31,0,0
200,pop32,10,0.0
200,pop33,0,0
200,pop34,0,0
200,pop35,10,2.0
200,pop36,0,0
200,pop37,10,4.0
200,pop38,0,0
200,pop39,0,0
200,pop40,0,0
200,pop41,10,2.0
200,pop42,0,0
200,pop43,0,0
200,pop44,0,0
200,pop45,10,7.0
200,pop46,50,0
200,pop47,10,1.0
200,pop48,0,0
200,pop49,0,0
200,pop50,10,5.0
200,pop51,0,0
200,pop52,0,0
200,pop53,10,0.0
200,pop54,10,5.0
200,pop55,0,0
200,pop56,10,0.0
200,pop57,0,0
200,pop58,0,0
200,pop59,0,0
200,pop60,0,0
200,pop61,10,6.0
200,pop62,0,0
200,pop63,0,0
200,pop64,10,7.0
200,pop65,10,0.0
200,pop66,0,0
200,pop67,10,9.0
200,pop68,10,0
200,pop69,10,0
200,pop70,0,0
200,pop71,10,0
200,pop72,0,0
200,pop73,0,0
200,pop74,0,0
200,pop75,50,0.0
200,pop76,0,0
200,pop77,0,0
200,pop78,0,0
200,pop79,0,0
200,pop80,50,0.0
200,pop81,50,16.0
200,pop82,10,6.0
200,pop83,50,0
200,pop84,50,0
200,pop85,10,7.0
200,pop86,0,0
200,pop87,0,0
200,pop88,0,0
200,pop89,0,0
200,pop90,0,0
200,pop91,10,0.0
200,pop92,0,0
200,pop93,50,0.0
200,pop94,0,0
200,pop95,10,0.0
200,pop96,0,0
200,pop97,10,0.0
200,pop98,0,0
200,pop99,0,0
200,pop100,50,0
200,pop101,0,0
200,pop102,0,0
200,pop103,10,3.0
200,pop104,0,0
200,pop105,10,7.0
200,pop106,0,0
200,pop107,0,0
200,pop108,0,0
200,pop109,0,0
200,pop110,0,0
200,pop111,0,0
200,pop112,0,0
200,pop113,10,0.0
200,pop114,10,5.0
200,pop115,0,0
200,pop116,50,18.0
200,pop117,50,6.0
200,pop118,0,0
200,pop119,10,5.0
200,pop120,0,0
200,pop121,0,0
200,pop122,50,0.0
200,pop123,0,0
200,pop124,0,0
200,pop125,0,0
200,pop126,10,4.0
200,pop127,10,1.0
200,pop128,50,22.0
200,pop129,0,0
200,pop130,0,0
200,pop131,10,9.0
200,pop132,0,0
200,pop133,10,8.0
200,pop134,10,0
200,pop135,10,10.0
200,pop136,0,0
200,pop137,10,0.0
200,pop138,0,0
200,pop139,50,24.0
200,pop140,0,0
200,pop141,10,5.0
200,pop142,10,6.0
200,pop143,0,0
200,pop144,10,8.0
200,pop145,0,0
200,pop146,0,0
200,pop147,0,0
200,pop148,10,8.0
300,pop0,10,1.0
300,pop1,0,0
300,pop2,10,7.0
300,pop3,0,0
300,pop4,50,32.0
300,pop5,0,0
300,pop6,50,18.0
300,pop7,0,0
300,pop8,10,0.0
300,pop9,0,0
300,pop10,0,0
300,pop11,10,0.0
300,pop12,10,0
300,pop13,10,0
300,pop14,50,36.0
300,pop15,0,0
300,pop16,0,0
300,pop17,50,6.0
300,pop18,0,0
300,pop19,0,0
300,pop20,10,10.0
300,pop21,10,5.0
300,pop22,10,4.0
300,pop23,0,0
300,pop24,50,28.0
300,pop25,0,0
300,pop26,10,5.0
300,pop27,0,0
300,pop28,0,0
300,pop29,0,0
300,pop30,10,2.0
300,pop31,0,0
300,pop32,10,0.0
300,pop33,0,0
300,pop34,0,0
300,pop35,10,6.0
300,pop36,0,0
300,pop37,10,6.0
300,pop38,0,0
300,pop39,0,0
300,pop40,0,0
300,pop41,10,9.0
300,pop42,0,0
300,pop43,0,0
300,pop44,0,0
300,pop45,10,6.0
300,pop46,50,0
300,pop47,10,4.0
300,pop48,0,0
300,pop49,0,0
300,pop50,10,2.0
300,pop51,0,0
300,pop52,0,0
300,pop53,10,0.0
300,pop54,10,10.0
300,pop55,0,0
300,pop56,10,0.0
300,pop57,0,0
300,pop58,0,0
300,pop59,0,0
300,pop60,0,0
300,pop61,10,6.0
300,pop62,0,0
300,pop63,0,0
300,pop64,10,5.0
300,pop65,10,0.0
300,pop66,0,0
300,pop67,10,6.0
300,pop68,10,0
300,pop69,10,0
300,pop70,0,0
300,pop71,10,0
300,pop72,0,0
300,pop73,0,0
300,pop74,0,0
300,pop75,50,0.0
300,pop76,0,0
300,pop77,0,0
300,pop78,0,0
300,pop79,0,0
300,pop80,50,0.0
300,pop81,50,13.0
300,pop82,10,0.0
300,pop83,50,0
300,pop84,50,0
300,pop85,10,8.0
300,pop86,0,0
300,pop87,0,0
300,pop88,0,0
300,pop89,0,0
300,pop90,0,0
300,pop91,10,0.0
300,pop92,0,0
300,pop93,50,0.0
300,pop94,0,0
300,pop95,10,0.0
300,pop96,0,0
300,pop97,10,10.0
300,pop98,0,0
300,pop99,0,0
300,pop100,50,0.0
300,pop101,0,0
300,pop102,0,0
300,pop103,10,4.0
300,pop104,0,0
300,pop105,10,10.0
300,pop106,0,0
300,pop107,0,0
300,pop108,0,0
300,pop109,0,0
300,pop110,0,0
300,pop111,0,0
300,pop112,0,0
300,pop113,10,0.0
300,pop114,10,0.0
300,pop115,0,0
300,pop116,50,20.0
300,pop117,50,12.0
300,pop118,0,0
300,pop119,10,2.0
300,pop120,0,0
300,pop121,0,0
300,pop122,50,0.0
300,pop123,0,0
300,pop124,0,0
300,pop125,0,0
300,pop126,10,10.0
300,pop127,10,0.0
300,pop128,50,26.0
300,pop129,0,0
300,pop130,0,0
300,pop131,10,9.0
300,pop132,0,0
300,pop133,10,8.0
300,pop134,10,0
300,pop135,10,7.0
300,pop136,0,0
300,pop137,10,0.0
300,pop138,0,0
300,pop139,50,34.0
300,pop140,0,0
300,pop141,10,5.0
300,pop142,10,0.0
300,pop143,0,0
300,pop144,10,8.0
300,pop145,0,0
300,pop146,0,0
300,pop147,0,0
300,pop148,10,10.0
400,pop0,10,6.0
400,pop1,0,0
400,pop2,10,8.0
400,pop3,0,0
400,pop4,50,20.0
400,pop5,0,0
400,pop6,50,36.0
400,pop7,0,0
400,pop8,10,4.0
400,pop9,0,0
400,pop10,0,0
400,pop11,10,10.0
400,pop12,10,0
400,pop13,10,0
400,pop14,50,10.0
400,pop15,0,0
400,pop16,0,0
400,pop17,50,12.0
400,pop18,0,0
400,pop19,0,0
400,pop20,10,10.0
400,pop21,10,8.0
400,pop22,10,0.0
400,pop23,0,0
400,pop24,50,34.0
400,pop25,0,0
400,pop26,10,8.0
400,pop27,0,0
400,pop28,0,0
400,pop29,0,0
400,pop30,10,3.0
400,pop31,0,0
400,pop32,10,0.0
400,pop33,0,0
400,pop34,0,0
400,pop35,10,8.0
400,pop36,0,0
400,pop37,10,5.0
400,pop38,0,0
400,pop39,0,0
400,pop40,0,0
400,pop41,10,8.0
400,pop42,0,0
400,pop43,0,0
400,pop44,0,0
400,pop45,10,10.0
400,pop46,50,0
400,pop47,10,10.0
400,pop48,0,0
400,pop49,0,0
400,pop50,10,3.0
400,pop51,0,0
400,pop52,0,0
400,pop53,10,0.0
400,pop54,10,5.0
400,pop55,0,0
400,pop56,10,4.0
400,pop57,0,0
400,pop58,0,0
400,pop59,0,0
400,pop60,0,0
400,pop61,10,3.0
400,pop62,0,0
400,pop63,0,0
400,pop64,10,10.0
400,pop65,10,0.0
400,pop66,0,0
400,pop67,10,10.0
400,pop68,10,0
400,pop69,10,0
400,pop70,0,0
400,pop71,10,0
400,pop72,0,0
400,pop73,0,0
400,pop74,0,0
400,pop75,50,10.0
400,pop76,0,0
400,pop77,0,0
400,pop78,0,0
400,pop79,0,0
400,pop80,50,0.0
400,pop81,50,4.0
400,pop82,10,4.0
400,pop83,50,0
400,pop84,50,0
400,pop85,10,3.0
400,pop86,0,0
400,pop87,0,0
400,pop88,0,0
400,pop89,0,0
400,pop90,0,0
400,pop91,10,4.0
400,pop92,0,0
400,pop93,50,4.0
400,pop94,0,0
400,pop95,10,0.0
400,pop96,0,0
400,pop97,10,0.0
400,pop98,0,0
400,pop99,0,0
400,pop100,50,0.0
400,pop101,0,0
400,pop102,0,0
400,pop103,10,1.0
400,pop104,0,0
400,pop105,10,6.0
400,pop106,0,0
400,pop107,0,0
400,pop108,0,0
400,pop109,0,0
400,pop110,0,0
400,pop111,0,0
400,pop112,0,0
400,pop113,10,0.0
400,pop114,10,6.0
400,pop115,0,0
400,pop116,50,30.0
400,pop117,50,7.0
400,pop118,0,0
400,pop119,10,1.0
400,pop120,0,0
400,pop121,0,0
400,pop122,50,1.0
400,pop123,0,0
400,pop124,0,0
400,pop125,0,0
400,pop126,10,8.0
400,pop127,10,8.0
400,pop128,50,32.0
400,pop129,0,0
400,pop130,0,0
400,pop131,10,8.0
400,pop132,0,0
400,pop133,10,6.0
400,pop134,10,0
400,pop135,10,7.0
400,pop136,0,0
400,pop137,10,0.0
400,pop138,0,0
400,pop139,50,34.0
400,pop140,0,0
400,pop141,10,10.0
400,pop142,10,6.0
400,pop143,0,0
400,pop144,10,9.0
400,pop145,0,0
400,pop146,0,0
400,pop147,0,0
400,pop148,10,8.0
500,pop0,10,6.0
500,pop1,0,0
500,pop2,10,10.0
500,pop3,0,0
500,pop4,50,17.0
500,pop5,0,0
500,pop6,50,22.0
500,pop7,0,0
500,pop8,10,0.0
500,pop9,0,0
500,pop10,0,0
500,pop11,10,10.0
500,pop12,10,0
500,pop13,10,0
500,pop14,50,19.0
500,pop15,0,0
500,pop16,0,0
500,pop17,50,22.0
500,pop18,0,0
500,pop19,0,0
500,pop20,10,9.0
500,pop21,10,9.0
500,pop22,10,0.0
500,pop23,0,0
500,pop24,50,13.0
500,pop25,0,0
500,pop26,10,10.0
500,pop27,0,0
500,pop28,0,0
500,pop29,0,0
500,pop30,10,1.0
500,pop31,0,0
500,pop32,10,0.0
500,pop33,0,0
500,pop34,0,0
500,pop35,10,10.0
500,pop36,0,0
500,pop37,10,9.0
500,pop38,0,0
500,pop39,0,0
500,pop40,0,0
500,pop41,10,7.0
500,pop42,0,0
500,pop43,0,0
500,pop44,0,0
500,pop45,10,6.0
500,pop46,50,0
500,pop47,10,6.0
500,pop48,0,0
500,pop49,0,0
500,pop50,10,5.0
500,pop51,0,0
500,pop52,0,0
500,pop53,10,0.0
500,pop54,10,5.0
500,pop55,0,0
500,pop56,10,0.0
500,pop57,0,0
500,pop58,0,0
500,pop59,0,0
500,pop60,0,0
500,pop61,10,3.0
500,pop62,0,0
500,pop63,0,0
500,pop64,10,6.0
500,pop65,10,0.0
500,pop66,0,0
500,pop67,10,7.0
500,pop68,10,0
500,pop69,10,0
500,pop70,0,0
500,pop71,10,0.0
500,pop72,0,0
500,pop73,0,0
500,pop74,0,0
500,pop75,50,0.0
500,pop76,0,0
500,pop77,0,0
500,pop78,0,0
500,pop79,0,0
500,pop80,50,0.0
500,pop81,50,8.0
500,pop82,10,0.0
500,pop83,50,0
500,pop84,50,0
500,pop85,10,5.0
500,pop86,0,0
500,pop87,0,0
500,pop88,0,0
500,pop89,0,0
500,pop90,0,0
500,pop91,10,6.0
500,pop92,0,0
500,pop93,50,0.0
500,pop94,0,0
500,pop95,10,0.0
500,pop96,0,0
500,pop97,10,0.0
500,pop98,0,0
500,pop99,0,0
500,pop100,50,0.0
500,pop101,0,0
500,pop102,0,0
500,pop103,10,1.0
500,pop104,0,0
500,pop105,10,4.0
500,pop106,0,0
500,pop107,0,0
500,pop108,0,0
500,pop109,0,0
500,pop110,0,0
500,pop111,0,0
500,pop112,0,0
500,pop113,10,6.0
500,pop114,10,2.0
500,pop115,0,0
500,pop116,50,26.0
500,pop117,50,18.0
500,pop118,0,0
500,pop119,10,2.0
500,pop120,0,0
500,pop121,0,0
500,pop122,50,4.0
500,pop123,0,0
500,pop124,0,0
500,pop125,0,0
500,pop126,10,6.0
500,pop127,10,0.0
500,pop128,50,32.0
500,pop129,0,0
500,pop130,0,0
500,pop131,10,4.0
500,pop132,0,0
500,pop133,10,0.0
500,pop134,10,0
500,pop135,10,3.0
500,pop136,0,0
500,pop137,10,0.0
500,pop138,0,0
500,pop139,50,10.0
500,pop140,0,0
500,pop141,10,10.0
500,pop142,10,10.0
500,pop143,0,0
500,pop144,10,10.0
500,pop145,0,0
500,pop146,0,0
500,pop147,0,0
500,pop148,10,8.0
600,pop0,10,2.0
600,pop1,0,0
600,pop2,10,9.0
600,pop3,0,0
600,pop4,50,26.0
600,pop5,0,0
600,pop6,50,9.0
600,pop7,0,0
600,pop8,10,0.0
600,pop9,0,0
600,pop10,0,0
600,pop11,10,8.0
600,pop12,10,0
600,pop13,10,0
600,pop14,50,30.0
600,pop15,0,0
600,pop16,0,0
600,pop17,50,17.0
600,pop18,0,0
600,pop19,0,0
600,pop20,10,10.0
600,pop21,10,5.0
600,pop22,10,1.0
600,pop23,0,0
600,pop24,50,3.0
600,pop25,0,0
600,pop26,10,4.0
600,pop27,0,0
600,pop28,0,0
600,pop29,0,0
600,pop30,10,8.0
600,pop31,0,0
600,pop32,10,0.0
600,pop33,0,0
600,pop34,0,0
600,pop35,10,4.0
600,pop36,0,0
600,pop37,10,3.0
600,pop38,0,0
600,pop39,0,0
600,pop40,0,0
600,pop41,10,3.0
600,pop42,0,0
600,pop43,0,0
600,pop44,0,0
600,pop45,10,10.0
600,pop46,50,0.0
600,pop47,10,9.0
600,pop48,0,0
600,pop49,0,0
600,pop50,10,10.0
600,pop51,0,0
600,pop52,0,0
600,pop53,10,0.0
600,pop54,10,3.0
600,pop55,0,0
600,pop56,10,0.0
600,pop57,0,0
600,pop58,0,0
600,pop59,0,0
600,pop60,0,0
600,pop61,10,3.0
600,pop62,0,0
600,pop63,0,0
600,pop64,10,7.0
600,pop65,10,0.0
600,pop66,0,0
600,pop67,10,4.0
600,pop68,10,0
600,pop69,10,0
600,pop70,0,0
600,pop71,10,0.0
600,pop72,0,0
600,pop73,0,0
600,pop74,0,0
600,pop75,50,0.0
600,pop76,0,0
600,pop77,0,0
600,pop78,0,0
600,pop79,0,0
600,pop80,50,0.0
600,pop81,50,6.0
600,pop82,10,8.0
600,pop83,50,0
600,pop84,50,0
600,pop85,10,6.0
600,pop86,0,0
600,pop87,0,0
600,pop88,0,0
600,pop89,0,0
600,pop90,0,0
600,pop91,10,0.0
600,pop92,0,0
600,pop93,50,0.0
600,pop94,0,0
600,pop95,10,0.0
600,pop96,0,0
600,pop97,10,0.0
600,pop98,0,0
600,pop99,0,0
600,pop100,50,6.0
600,pop101,0,0
600,pop102,0,0
600,pop103,10,8.0
600,pop104,0,0
600,pop105,10,7.0
600,pop106,0,0
600,pop107,0,0
600,pop108,0,0
600,pop109,0,0
600,pop110,0,0
600,pop111,0,0
600,pop112,0,0
600,pop113,10,0.0
600,pop114,10,10.0
600,pop115,0,0
600,pop116,50,16.0
600,pop117,50,8.0
600,pop118,0,0
600,pop119,10,7.0
600,pop120,0,0
600,pop121,0,0
600,pop122,50,0.0
600,pop123,0,0
600,pop124,0,0
600,pop125,0,0
600,pop126,10,5.0
600,pop127,10,2.0
600,pop128,50,36.0
600,pop129,0,0
600,pop130,0,0
600,pop131,10,9.0
600,pop132,0,0
600,pop133,10,0.0
600,pop134,10,0
600,pop135,10,8.0
600,pop136,0,0
600,pop137,10,0.0
600,pop138,0,0
600,pop139,50,14.0
600,pop140,0,0
600,pop141,10,9.0
600,pop142,10,8.0
600,pop143,0,0
600,pop144,10,5.0
600,pop145,0,0
600,pop146,0,0
600,pop147,0,0
600,pop148,10,8.0
700,pop0,10,4.0
700,pop1,0,0
700,pop2,10,6.0
700,pop3,0,0
700,pop4,50,5.0
700,pop5,0,0
700,pop6,50,18.0
700,pop7,0,0
700,pop8,10,0.0
700,pop9,0,0
700,pop10,0,0
700,pop11,10,1.0
700,pop12,10,0
700,pop13,10,0
700,pop14,50,24.0
700,pop15,0,0
700,pop16,0,0
700,pop17,50,17.0
700,pop18,0,0
700,pop19,0,0
700,pop20,10,10.0
700,pop21,10,1.0
700,pop22,10,0.0
700,pop23,0,0
700,pop24,50,34.0
700,pop25,0,0
700,pop26,10,6.0
700,pop27,0,0
700,pop28,0,0
700,pop29,0,0
700,pop30,10,8.0
700,pop31,0,0
700,pop32,10,0.0
700,pop33,0,0
700,pop34,0,0
700,pop35,10,2.0
700,pop36,0,0
700,pop37,10,6.0
700,pop38,0,0
700,pop39,0,0
700,pop40,0,0
700,pop41,10,7.0
700,pop42,0,0
700,pop43,0,0
700,pop44,0,0
700,pop45,10,7.0
700,pop46,50,0.0
700,pop47,10,3.0
700,pop48,0,0
700,pop49,0,0
700,pop50,10,9.0
700,pop51,0,0
700,pop52,0,0
700,pop53,10,0.0
700,pop54,10,6.0
700,pop55,0,0
700,pop56,10,0.0
700,pop57,0,0
700,pop58,0,0
700,pop59,0,0
700,pop60,0,0
700,pop61,10,0.0
700,pop62,0,0
700,pop63,0,0
700,pop64,10,2.0
700,pop65,10,0.0
700,pop66,0,0
700,pop67,10,7.0
700,pop68,10,0
700,pop69,10,0
700,pop70,0,0
700,pop71,10,0.0
700,pop72,0,0
700,pop73,0,0
700,pop74,0,0
700,pop75,50,10.0
700,pop76,0,0
700,pop77,0,0
700,pop78,0,0
700,pop79,0,0
700,pop80,50,0.0
700,pop81,50,10.0
700,pop82,10,4.0
700,pop83,50,0
700,pop84,50,0.0
700,pop85,10,5.0
700,pop86,0,0
700,pop87,0,0
700,pop88,0,0
700,pop89,0,0
700,pop90,0,0
700,pop91,10,2.0
700,pop92,0,0
700,pop93,50,0.0
700,pop94,0,0
700,pop95,10,0.0
700,pop96,0,0
700,pop97,10,0.0
700,pop98,0,0
700,pop99,0,0
700,pop100,50,0.0
700,pop101,0,0
700,pop102,0,0
700,pop103,10,0.0
700,pop104,0,0
700,pop105,10,4.0
700,pop106,0,0
700,pop107,0,0
700,pop108,0,0
700,pop109,0,0
700,pop110,0,0
700,pop111,0,0
700,pop112,0,0
700,pop113,10,0.0
700,pop114,10,8.0
700,pop115,0,0
700,pop116,50,18.0
700,pop117,50,12.0
700,pop118,0,0
700,pop119,10,4.0
700,pop120,0,0
700,pop121,0,0
700,pop122,50,0.0
700,pop123,0,0
700,pop124,0,0
700,pop125,0,0
700,pop126,10,8.0
700,pop127,10,6.0
700,pop128,50,30.0
700,pop129,0,0
700,pop130,0,0
700,pop131,10,7.0
700,pop132,0,0
700,pop133,10,8.0
700,pop134,10,0
700,pop135,10,10.0
700,pop136,0,0
700,pop137,10,0.0
700,pop138,0,0
700,pop139,50,40.0
700,pop140,0,0
700,pop141,10,8.0
700,pop142,10,9.0
700,pop143,0,0
700,pop144,10,10.0
700,pop145,0,0
700,pop146,0,0
700,pop147,0,0
700,pop148,10,0.0
800,pop0,10,0.0
800,pop1,0,0
800,pop2,10,10.0
800,pop3,0,0
800,pop4,50,22.0
800,pop5,0,0
800,pop6,50,9.0
800,pop7,0,0
800,pop8,10,0.0
800,pop9,0,0
800,pop10,0,0
800,pop11,10,6.0
800,pop12,10,0
800,pop13,10,0
800,pop14,50,14.0
800,pop15,0,0
800,pop16,0,0
800,pop17,50,13.0
800,pop18,0,0
800,pop19,0,0
800,pop20,10,9.0
800,pop21,10,6.0
800,pop22,10,0.0
800,pop23,0,0
800,pop24,50,10.0
800,pop25,0,0
800,pop26,10,6.0
800,pop27,0,0
800,pop28,0,0
800,pop29,0,0
800,pop30,10,2.0
800,pop31,0,0
800,pop32,10,2.0
800,pop33,0,0
800,pop34,0,0
800,pop35,10,4.0
800,pop36,0,0
800,pop37,10,7.0
800,pop38,0,0
800,pop39,0,0
800,pop40,0,0
800,pop41,10,7.0
800,pop42,0,0
800,pop43,0,0
800,pop44,0,0
800,pop45,10,10.0
800,pop46,50,0.0
800,pop47,10,3.0
800,pop48,0,0
800,pop49,0,0
800,pop50,10,4.0
800,pop51,0,0
800,pop52,0,0
800,pop53,10,0.0
800,pop54,10,3.0
800,pop55,0,0
800,pop56,10,0.0
800,pop57,0,0
800,pop58,0,0
800,pop59,0,0
800,pop60,0,0
800,pop61,10,9.0
800,pop62,0,0
800,pop63,0,0
800,pop64,10,8.0
800,pop65,10,0.0
800,pop66,0,0
800,pop67,10,4.0
800,pop68,10,0
800,pop69,10,0
800,pop70,0,0
800,pop71,10,0.0
800,pop72,0,0
800,pop73,0,0
800,pop74,0,0
800,pop75,50,1.0
800,pop76,0,0
800,pop77,0,0
800,pop78,0,0
800,pop79,0,0
800,pop80,50,0.0
800,pop81,50,22.0
800,pop82,10,0.0
800,pop83,50,0
800,pop84,50,0.0
800,pop85,10,2.0
800,pop86,0,0
800,pop87,0,0
800,pop88,0,0
800,pop89,0,0
800,pop90,0,0
800,pop91,10,10.0
800,pop92,0,0
800,pop93,50,0.0
800,pop94,0,0
800,pop95,10,0.0
800,pop96,0,0
800,pop97,10,0.0
800,pop98,0,0
800,pop99,0,0
800,pop100,50,0.0
800,pop101,0,0
800,pop102,0,0
800,pop103,10,8.0
800,pop104,0,0
800,pop105,10,10.0
800,pop106,0,0
800,pop107,0,0
800,pop108,0,0
800,pop109,0,0
800,pop110,0,0
800,pop111,0,0
800,pop112,0,0
800,pop113,10,8.0
800,pop114,10,2.0
