time,node,node_capacity,used_resources
700,pop12,10,0
700,pop13,50,18.0
700,pop14,10,0
700,pop15,0,0
700,pop16,10,0
700,pop17,10,0
700,pop18,10,0
700,pop19,10,0
700,pop20,10,0
700,pop21,0,0
700,pop22,10,0
700,pop23,10,0
700,pop24,50,29.0
700,pop25,10,0
700,pop26,50,15.0
700,pop27,10,0
700,pop28,10,0
700,pop29,0,0
700,pop30,0,0
700,pop31,10,0
700,pop32,10,0
800,pop0,50,11.0
800,pop1,10,0
800,pop2,50,4.0
800,pop3,0,0
800,pop4,0,0
800,pop5,10,0
800,pop6,50,2.0
800,pop7,0,0
800,pop8,0,0
800,pop9,0,0
800,pop10,0,0
800,pop11,0,0
800,pop12,10,0
800,pop13,50,20.0
800,pop14,10,0
800,pop15,0,0
800,pop16,10,0
800,pop17,10,0
800,pop18,10,0
800,pop19,10,0
800,pop20,10,0
800,pop21,0,0
800,pop22,10,0
800,pop23,10,0
800,pop24,50,3.0
800,pop25,10,0
800,pop26,50,10.0
800,pop27,10,0
800,pop28,10,0
800,pop29,0,0
800,pop30,0,0
800,pop31,10,0
800,pop32,10,0
900,pop0,50,9.0
900,pop1,10,0
900,pop2,50,2.0
900,pop3,0,0
900,pop4,0,0
900,pop5,10,0
900,pop6,50,3.0
900,pop7,0,0
900,pop8,0,0
900,pop9,0,0
900,pop10,0,0
900,pop11,0,0
900,pop12,10,0
900,pop13,50,15.0
900,pop14,10,0
900,pop15,0,0
900,pop16,10,0
900,pop17,10,0
900,pop18,10,0
900,pop19,10,0
900,pop20,10,0
900,pop21,0,0
900,pop22,10,0
900,pop23,10,0
900,pop24,50,6.0
900,pop25,10,0
900,pop26,50,33.0
900,pop27,10,0
900,pop28,10,0
900,pop29,0,0
900,pop30,0,0
900,pop31,10,0
900,pop32,10,0
1000.0,pop0,50,9.0
1000.0,pop1,10,0
1000.0,pop2,50,4.0
1000.0,pop3,0,0
1000.0,pop4,0,0
1000.0,pop5,10,0
1000.0,pop6,50,15.0
1000.0,pop7,0,0
1000.0,pop8,0,0
1000.0,pop9,0,0
1000.0,pop10,0,0
1000.0,pop11,0,0
1000.0,pop12,10,0
1000.0,pop13,50,11.0
1000.0,pop14,10,0
1000.0,pop15,0,0
1000.0,pop16,10,0
1000.0,pop17,10,0
1000.0,pop18,10,0
1000.0,pop19,10,0
1000.0,pop20,10,0
1000.0,pop21,0,0
1000.0,pop22,10,0
1000.0,pop23,10,0
1000.0,pop24,50,12.0
1000.0,pop25,10,0
1000.0,pop26,50,18.0
1000.0,pop27,10,0
1000.0,pop28,10,0
1000.0,pop29,0,0
1000.0,pop30,0,0
1000.0,pop31,10,0
1000.0,pop32,10,0
